,negative,neutral,positive
kindr,2.5,0.0,0.0
kinet,7.5,0.0,0.0
king,12.62925313651334,1.285097208938469,0.0
kinki,3.321928094887363,3.321928094887363,0.0
kinnear,4.507575551943847,2.51294159473206,0.0
kirkegaard,2.5,0.0,0.0
kirsten,2.5,0.0,0.0
kiss,5.094382474196232,2.2761793375349226,0.0
kissing,5.678873587267573,0.0,2.095903274289385
kitchen,2.5,0.0,0.0
kitten,2.5,0.0,0.0
kittenish,2.5,0.0,0.0
kjell,2.5,0.0,0.0
kline,5.0,0.0,0.0
kmart,0.0,0.0,2.5
knack,0.0,0.0,2.5
knee,0.0,2.5,0.0
knew,9.162168319362612,1.0479516371446924,1.0479516371446924
knock,12.62925313651334,1.285097208938469,0.0
knockaround,2.5,0.0,0.0
knockout,2.5,0.0,0.0
knot,3.321928094887363,0.0,3.321928094887363
know,5.515949422483315,1.4947531601505835,1.1157594113563558
knowledg,2.5,0.0,0.0
known,4.742632390555292,2.4097933153777453,0.0
knuckl,2.5,0.0,0.0
kok,2.5,0.0,0.0
kong,10.0,0.0,0.0
korea,7.5,0.0,0.0
korean,4.899079389427794,2.3475901497877913,0.0
kosashvili,5.0,0.0,0.0
kosminski,5.0,0.0,0.0
kouyat,2.5,0.0,0.0
koyaanisqatsi,0.0,2.5,0.0
krawczyk,2.5,0.0,0.0
kubrick,2.5,0.0,0.0
kumbl,5.0,0.0,0.0
kung,3.321928094887363,3.321928094887363,0.0
kura,0.0,0.0,2.5
kurdish,0.0,2.5,0.0
kuri,2.5,0.0,0.0
kurt,2.5,0.0,0.0
kvetch,0.0,2.5,0.0
la,0.0,2.5,0.0
label,3.321928094887363,0.0,3.321928094887363
labor,17.5,0.0,0.0
labori,5.0,0.0,0.0
labour,5.0,0.0,0.0
labut,5.678873587267573,0.0,2.095903274289385
labyrinthin,2.5,0.0,0.0
lace,5.678873587267573,0.0,2.095903274289385
lacer,0.0,2.5,0.0
lacey,2.5,0.0,0.0
lack,7.898526307111616,1.2112756678366539,1.0149432704289736
lackadais,3.321928094887363,3.321928094887363,0.0
lacklust,9.162168319362612,1.0479516371446924,1.0479516371446924
lacon,5.0,0.0,0.0
laddish,2.5,0.0,0.0
laden,5.678873587267573,0.0,2.095903274289385
ladi,2.5,0.0,0.0
lag,5.0,0.0,0.0
lagaan,5.0,0.0,0.0
laggard,2.5,0.0,0.0
laid,10.0,0.0,0.0
lame,5.289431441108701,1.5913711273047662,1.0759410770890674
lament,2.5,0.0,0.0
lampoon,2.5,0.0,0.0
lan,2.5,0.0,0.0
land,10.0,0.0,0.0
landmark,0.0,2.5,0.0
lane,0.0,0.0,2.5
languid,2.5,0.0,0.0
languish,2.5,0.0,0.0
languor,10.0,0.0,0.0
lani,0.0,2.5,0.0
lantern,2.5,0.0,0.0
lap,2.5,0.0,0.0
lapaglia,0.0,0.0,2.5
laps,5.678873587267573,2.095903274289385,0.0
lard,2.5,0.0,0.0
larg,6.300515843309134,1.541298963455523,0.9190026967988876
larger,11.474446170085354,1.3506893502198491,0.0
largest,2.5,0.0,0.0
larki,5.0,0.0,0.0
larri,5.0,0.0,0.0
lascivi,2.5,0.0,0.0
laser,2.5,0.0,0.0
lash,2.5,0.0,0.0
last,7.168589471725249,1.2301433994512887,1.0897416322764082
latch,2.5,0.0,0.0
late,14.937236057436325,0.7563041955164012,0.9792503710240241
latent,3.321928094887363,3.321928094887363,0.0
later,6.8433137786230045,1.1832946624549385,1.1832946624549385
latest,6.972424089804384,1.2404178127351828,1.1073093649624544
lathan,0.0,0.0,2.5
latin,5.678873587267573,0.0,2.095903274289385
latter,12.5,0.0,0.0
lau,2.5,0.0,0.0
laud,0.0,0.0,2.5
laudabl,7.5,0.0,0.0
laugh,9.056946905824256,1.2704767614516976,0.8243514572527694
laughabl,26.463034750828918,0.0,0.9266284080291269
laugher,2.5,0.0,0.0
laughter,2.5,0.0,0.0
laugther,2.5,0.0,0.0
launch,2.5,0.0,0.0
laundri,2.5,0.0,0.0
laurel,0.0,2.5,0.0
lavish,4.899079389427794,2.3475901497877913,0.0
lawrenc,7.5,0.0,0.0
lay,1.4306765580733931,2.51294159473206,2.51294159473206
layer,15.0,0.0,0.0
lazi,6.610797698940938,1.5913711273047662,0.812711509291959
lazier,2.5,0.0,0.0
laziest,3.321928094887363,3.321928094887363,0.0
lazili,5.0,0.0,0.0
le,2.5,0.0,0.0
lead,4.827990927155451,1.7879236136423848,1.0149432704289736
leaden,6.4556962358128835,1.9124892893931982,0.0
leaf,2.5,0.0,0.0
leak,5.678873587267573,0.0,2.095903274289385
leaki,5.678873587267573,2.095903274289385,0.0
lean,2.095903274289385,2.095903274289385,2.095903274289385
leanest,2.5,0.0,0.0
leap,10.0,0.0,0.0
lear,2.5,0.0,0.0
learn,7.617369497207078,1.1304460323285856,1.1304460323285856
learnt,0.0,2.5,0.0
least,7.499665591707547,1.2604122388150225,1.0149432704289736
leather,5.0,0.0,0.0
leav,7.557874358063878,1.3506893502198491,0.9152939329545677
leaven,7.5,0.0,0.0
leblanc,2.5,0.0,0.0
lecher,2.5,0.0,0.0
lectur,2.5,0.0,0.0
led,2.095903274289385,5.678873587267573,0.0
lee,4.507575551943847,2.51294159473206,0.0
leer,2.5,0.0,0.0
left,7.111417520614338,1.3003768072916322,1.0276141992040393
leftov,0.0,2.5,0.0
leg,17.243773525740824,0.0,1.1073093649624544
legal,5.678873587267573,1.0479516371446924,1.530895350152348
legend,0.0,2.5,0.0
legendari,4.1145820804822515,1.1832946624549385,1.8380053935977752
legitim,0.0,3.321928094887363,3.321928094887363
leguizamo,3.321928094887363,3.321928094887363,0.0
leigh,3.9173823267621817,1.0479516371446924,2.095903274289385
leisur,0.0,5.0,0.0
lemon,2.5,0.0,0.0
lend,7.230516925979993,1.7721967586109773,0.0
length,3.321928094887363,0.0,3.321928094887363
lengthi,3.321928094887363,1.6609640474436815,1.6609640474436815
lens,2.5,0.0,0.0
lent,0.0,2.5,0.0
leonard,2.5,0.0,0.0
leonin,5.0,0.0,0.0
leontin,2.5,0.0,0.0
leroy,2.5,0.0,0.0
les,2.5,0.0,0.0
lesbian,2.5,0.0,0.0
less,7.332351934921846,1.3930383079189739,0.902668482335486
lessen,5.0,0.0,0.0
lesser,10.318851158516171,0.0,1.4306765580733931
let,7.075680991593563,1.4471757522015074,0.8846944397064771
letdown,0.0,2.5,0.0
lethal,3.321928094887363,3.321928094887363,0.0
letharg,5.678873587267573,0.0,2.095903274289385
level,0.0,0.0,2.5
levi,2.5,0.0,0.0
lewi,10.318851158516171,0.0,1.4306765580733931
liabl,0.0,0.0,2.5
liang,5.0,0.0,0.0
liber,6.261707715779571,1.2301433994512887,1.2301433994512887
libidin,2.5,0.0,0.0
librarian,5.0,0.0,0.0
lick,3.321928094887363,0.0,3.321928094887363
lie,4.376763563241703,1.5541158449458503,1.3506893502198491
lifeless,4.899079389427794,1.6609640474436815,1.1073093649624544
lifelik,0.0,0.0,2.5
lifelong,3.321928094887363,0.0,3.321928094887363
lifestyl,7.5,0.0,0.0
lifetim,3.321928094887363,1.6609640474436815,1.6609640474436815
lift,8.776290847640777,1.2301433994512887,0.8977117175026231
light,9.804927194900177,1.0700927312070634,0.9695479867189053
lighten,2.095903274289385,2.095903274289385,2.095903274289385
lighter,2.095903274289385,2.095903274289385,2.095903274289385
lightest,3.321928094887363,3.321928094887363,0.0
lightheart,3.321928094887363,1.6609640474436815,1.6609640474436815
lightweight,17.5,0.0,0.0
likabl,3.662986595046085,1.7420653825330148,1.4306765580733931
like,7.407403971678092,1.3567415499575601,0.9294728887095831
likeabl,4.507575551943847,2.51294159473206,0.0
liken,0.0,0.0,2.5
lil,2.095903274289385,2.095903274289385,2.095903274289385
lili,8.003922779651097,0.0,1.6609640474436815
lilia,8.003922779651097,1.6609640474436815,0.0
lillard,0.0,2.5,0.0
lilo,10.0,0.0,0.0
liman,3.321928094887363,3.321928094887363,0.0
limb,2.5,0.0,0.0
limit,25.0,0.0,0.0
limp,4.507575551943847,2.51294159473206,0.0
limpid,2.5,0.0,0.0
limpli,2.5,0.0,0.0
lina,2.5,0.0,0.0
linear,2.5,0.0,0.0
liner,0.0,2.5,0.0
linger,24.15885792809679,0.0,0.9602525677891276
lingeri,2.5,0.0,0.0
lingual,2.5,0.0,0.0
linguist,0.0,2.5,0.0
link,7.5,0.0,0.0
lioness,2.5,0.0,0.0
lioniz,2.5,0.0,0.0
lip,2.5,0.0,0.0
lipstick,2.5,0.0,0.0
lisa,5.0,0.0,0.0
lisp,2.5,0.0,0.0
list,3.321928094887363,3.321928094887363,0.0
listen,5.678873587267573,2.095903274289385,0.0
listless,20.0,0.0,0.0
lit,4.507575551943847,2.51294159473206,0.0
lite,0.0,0.0,2.5
liter,4.507575551943847,2.020814299663648,0.9116518111250529
literari,4.1145820804822515,1.8380053935977752,1.1832946624549385
literarili,2.5,0.0,0.0
literatur,2.5,0.0,0.0
litmus,2.5,0.0,0.0
litter,7.5,0.0,0.0
littl,6.636640662480024,1.439373544604895,0.9615566348340728
live,5.46655148495058,1.5628698330793307,1.0628364333013922
liveli,5.678873587267573,2.095903274289385,0.0
liven,2.095903274289385,5.678873587267573,0.0
liver,0.0,0.0,2.5
liyan,2.5,0.0,0.0
ll,6.197015431497114,1.6609640474436815,0.8201023829310599
lo,0.0,2.5,0.0
load,15.0,0.0,0.0
loath,1.6609640474436815,1.6609640474436815,3.321928094887363
loathsom,5.0,0.0,0.0
lobbi,0.0,2.5,0.0
lobotom,0.0,2.5,0.0
local,2.095903274289385,5.678873587267573,0.0
locat,0.0,2.5,0.0
lock,3.321928094887363,3.321928094887363,0.0
loco,2.5,0.0,0.0
lodg,5.0,0.0,0.0
lofti,8.003922779651097,1.6609640474436815,0.0
log,5.0,0.0,0.0
logic,14.937236057436325,1.1832946624549385,0.0
logist,3.321928094887363,3.321928094887363,0.0
lohman,3.321928094887363,3.321928094887363,0.0
loiter,0.0,2.5,0.0
lolita,0.0,2.5,0.0
loll,0.0,0.0,2.5
london,7.5,0.0,0.0
lone,7.5,0.0,0.0
loneliest,2.5,0.0,0.0
long,5.289431441108701,1.56648192127287,1.098763728659819
longer,5.289431441108701,1.5913711273047662,1.0759410770890674
longest,10.318851158516171,1.4306765580733931,0.0
longtim,5.0,0.0,0.0
look,8.530632660796028,1.1931050268756351,0.9624046045469993
looni,2.5,0.0,0.0
loop,2.5,0.0,0.0
loopi,7.5,0.0,0.0
loos,6.0675838318038835,1.4777736715355747,1.0227839387232256
loosen,0.0,2.5,0.0
lopez,7.5,0.0,0.0
lopsid,0.0,2.5,0.0
loquaci,5.0,0.0,0.0
lose,6.972424089804384,1.3755182252363891,0.9727354664740451
losin,2.5,0.0,0.0
lost,9.162168319362612,1.0479516371446924,1.0479516371446924
lot,6.610797698940938,1.3274436135281011,1.0759410770890674
loud,8.666005490155959,1.142777130968,1.0
louder,0.0,2.5,0.0
loui,2.5,0.0,0.0
louiso,2.5,0.0,0.0
lousi,12.62925313651334,1.285097208938469,0.0
lovabl,10.318851158516171,1.4306765580733931,0.0
love,5.770395094978548,1.4306765580733931,1.1244777752946047
loveabl,5.0,0.0,0.0
lovefest,2.5,0.0,0.0
lover,0.0,2.5,0.0
low,6.8433137786230045,1.560115808209267,0.8044806038373891
lowbrow,5.0,0.0,0.0
lower,4.507575551943847,1.4306765580733931,1.4306765580733931
lowli,2.5,0.0,0.0
loyal,5.678873587267573,2.095903274289385,0.0
lrb,7.664525249945177,1.3306736615728108,0.9219022199667192
luc,0.0,2.5,0.0
luca,0.0,2.5,0.0
luci,7.5,0.0,0.0
lucid,2.5,0.0,0.0
luck,5.0,0.0,0.0
lucki,12.62925313651334,1.285097208938469,0.0
luckiest,5.678873587267573,0.0,2.095903274289385
lucrat,2.5,0.0,0.0
ludicr,28.766956540068726,0.0,0.8977117175026231
lugosi,2.5,0.0,0.0
lugubri,2.5,0.0,0.0
lui,2.5,0.0,0.0
lukewarm,3.321928094887363,3.321928094887363,0.0
lull,5.678873587267573,2.095903274289385,0.0
lumber,5.0,0.0,0.0
lumin,3.321928094887363,0.0,3.321928094887363
lump,2.5,0.0,0.0
lumpen,0.0,2.5,0.0
lumpi,2.5,0.0,0.0
lumpish,2.5,0.0,0.0
lunar,2.5,0.0,0.0
lunat,7.5,0.0,0.0
lure,3.321928094887363,3.321928094887363,0.0
lurid,17.243773525740824,0.0,1.1073093649624544
lurk,3.321928094887363,3.321928094887363,0.0
luscious,3.321928094887363,3.321928094887363,0.0
lush,10.0,0.0,0.0
lusti,2.5,0.0,0.0
lustrous,2.5,0.0,0.0
luther,2.5,0.0,0.0
luv,3.321928094887363,3.321928094887363,0.0
lynch,5.0,0.0,0.0
lyne,2.5,0.0,0.0
lynn,2.5,0.0,0.0
lyric,4.742632390555292,1.5702972679322118,1.2301433994512887
macabr,2.5,0.0,0.0
macdowel,2.5,0.0,0.0
macgraw,2.5,0.0,0.0
macho,2.5,0.0,0.0
maci,2.5,0.0,0.0
mad,2.51294159473206,1.4306765580733931,2.51294159473206
madcap,2.5,0.0,0.0
madden,2.51294159473206,1.4306765580733931,2.51294159473206
made,8.26147961524736,1.2271835026634534,0.9566421290774022
madonna,0.0,0.0,2.5
maggi,3.321928094887363,3.321928094887363,0.0
magic,4.0019613898255475,1.6609640474436815,1.3755182252363891
magician,2.5,0.0,0.0
magnet,3.321928094887363,1.6609640474436815,1.6609640474436815
magnifi,0.0,3.321928094887363,3.321928094887363
magnific,4.1145820804822515,0.0,2.717562737549928
maid,0.0,2.5,0.0
maik,2.5,0.0,0.0
mail,0.0,2.5,0.0
main,11.705463111726457,1.030888749890255,0.8725028695491561
mainstream,19.549378059091087,0.0,1.0479516371446924
maintain,40.284272048584114,0.7966397701969123,0.0
majest,2.5,0.0,0.0
majidi,3.321928094887363,3.321928094887363,0.0
major,5.678873587267573,1.4306765580733931,1.142777130968
make,6.8706585290065725,1.3759770480976252,0.987609122564617
makhmalbaf,0.0,0.0,5.0
maladjust,2.5,0.0,0.0
male,19.549378059091087,0.0,1.0479516371446924
malkovich,2.5,0.0,0.0
mall,2.5,0.0,0.0
malleabl,2.5,0.0,0.0
malnourish,2.5,0.0,0.0
mama,0.0,2.5,0.0
mamet,0.0,0.0,2.5
manag,7.569030242583206,1.1334786138323059,1.1334786138323059
mandat,0.0,0.0,2.5
mangl,0.0,2.5,0.0
manhattan,10.0,0.0,0.0
mani,8.596748152359577,1.3680411339360117,0.7644040981427279
manic,4.507575551943847,2.51294159473206,0.0
manipul,14.168103987083983,1.2137266547917132,0.0
mann,2.5,0.0,0.0
manner,15.0,0.0,0.0
manual,3.321928094887363,0.0,3.321928094887363
manufactur,12.62925313651334,1.285097208938469,0.0
map,2.5,0.0,0.0
mapquest,2.5,0.0,0.0
mar,5.678873587267573,2.095903274289385,0.0
march,10.318851158516171,0.0,1.4306765580733931
marcus,2.5,0.0,0.0
margaret,2.5,0.0,0.0
margarita,5.0,0.0,0.0
margin,9.162168319362612,1.0479516371446924,1.0479516371446924
mari,12.62925313651334,1.285097208938469,0.0
marilyn,2.5,0.0,0.0
marin,5.0,0.0,0.0
marina,5.0,0.0,0.0
marivaux,2.5,0.0,0.0
mark,28.766956540068726,0.8977117175026231,0.0
market,3.321928094887363,3.321928094887363,0.0
marri,2.717562737549928,2.717562737549928,1.1832946624549385
marshal,5.0,0.0,0.0
martha,2.51294159473206,2.51294159473206,1.4306765580733931
martial,8.003922779651097,1.1073093649624544,1.1073093649624544
martin,5.678873587267573,0.0,2.095903274289385
martyr,2.5,0.0,0.0
marveilleux,2.5,0.0,0.0
marvel,12.62925313651334,1.285097208938469,0.0
marvin,2.5,0.0,0.0
marxian,2.5,0.0,0.0
masala,0.0,2.5,0.0
mask,2.5,0.0,0.0
masochist,2.5,0.0,0.0
mason,2.5,0.0,0.0
masquerad,2.5,0.0,0.0
mass,2.095903274289385,5.678873587267573,0.0
massacr,2.5,0.0,0.0
massiv,7.5,0.0,0.0
massoud,5.0,0.0,0.0
master,10.318851158516171,1.4306765580733931,0.0
masterpiec,6.8433137786230045,1.1832946624549385,1.1832946624549385
match,7.075680991593563,1.0479516371446924,1.285097208938469
matchmak,2.5,0.0,0.0
mate,0.0,5.0,0.0
materi,3.321928094887363,3.321928094887363,0.0
matern,5.0,0.0,0.0
matine,3.321928094887363,3.321928094887363,0.0
matt,0.0,0.0,2.5
matter,12.5,0.0,0.0
matthew,5.678873587267573,2.095903274289385,0.0
matur,8.003922779651097,1.6609640474436815,0.0
maudlin,5.0,0.0,0.0
maverick,0.0,2.5,0.0
mawkish,3.321928094887363,3.321928094887363,0.0
maximum,5.0,0.0,0.0
mayb,5.912178172468115,1.5473560892509972,0.9859595037178348
mcbeal,2.5,0.0,0.0
mcculloch,2.5,0.0,0.0
mcdonald,2.5,0.0,0.0
mcdormand,0.0,2.5,0.0
mcdowel,3.321928094887363,0.0,3.321928094887363
mcfarlan,0.0,2.5,0.0
mcgrath,3.321928094887363,3.321928094887363,0.0
mcmullen,2.5,0.0,0.0
meal,0.0,3.321928094887363,3.321928094887363
mean,10.607837934954908,1.3026162242927672,0.6200458888731156
meander,7.230516925979993,1.7721967586109773,0.0
meanest,2.5,0.0,0.0
meaning,14.937236057436325,0.0,1.1832946624549385
meaningless,5.678873587267573,2.095903274289385,0.0
meanspirit,2.5,0.0,0.0
meant,5.678873587267573,2.095903274289385,0.0
meanwhil,0.0,0.0,2.5
measur,8.003922779651097,1.1073093649624544,1.1073093649624544
meatier,2.5,0.0,0.0
mechan,12.62925313651334,1.285097208938469,0.0
meddl,0.0,2.5,0.0
medic,10.0,0.0,0.0
mediocr,8.776290847640777,1.2301433994512887,0.8977117175026231
medit,8.003922779651097,1.6609640474436815,0.0
meet,8.003922779651097,0.0,1.6609640474436815
megalomaniac,2.5,0.0,0.0
megaplex,2.5,0.0,0.0
mel,7.5,0.0,0.0
melanchol,5.0,0.0,0.0
melancholi,10.318851158516171,1.4306765580733931,0.0
mellow,0.0,2.5,0.0
melod,0.0,3.321928094887363,3.321928094887363
melodramat,7.0093046768582425,1.6134529492945238,0.7153382790366966
melros,0.0,2.5,0.0
melt,7.5,0.0,0.0
melvill,3.321928094887363,3.321928094887363,0.0
memor,8.518932568581794,1.0227839387232256,1.135313996927075
memori,3.321928094887363,0.0,3.321928094887363
menac,5.0,0.0,0.0
mend,2.5,0.0,0.0
mental,11.474446170085354,1.3506893502198491,0.0
mention,12.62925313651334,1.285097208938469,0.0
mercenari,0.0,0.0,2.5
merchandis,2.5,0.0,0.0
merci,2.5,0.0,0.0
merciless,5.0,0.0,0.0
mere,7.793109935183232,1.472264134906145,0.7505037043612045
merg,5.0,0.0,0.0
merit,12.62925313651334,1.285097208938469,0.0
merrili,2.5,0.0,0.0
mesmer,4.675522918696934,1.797583146976218,1.0479516371446924
mesmeris,2.5,0.0,0.0
mess,12.62925313651334,1.285097208938469,0.0
messi,4.899079389427794,2.3475901497877913,0.0
messian,2.5,0.0,0.0
met,0.0,2.5,0.0
metaphor,5.678873587267573,2.095903274289385,0.0
metaphys,2.095903274289385,5.678873587267573,0.0
method,7.5,0.0,0.0
meticul,10.0,0.0,0.0
metropoli,3.321928094887363,3.321928094887363,0.0
metropolitan,5.0,0.0,0.0
mexican,10.0,0.0,0.0
meyj,5.0,0.0,0.0
mib,2.5,0.0,0.0
mich,2.5,0.0,0.0
michael,10.318851158516171,1.142777130968,0.8502741537276027
michel,5.0,0.0,0.0
michell,5.0,0.0,0.0
mick,5.678873587267573,2.095903274289385,0.0
microwav,0.0,2.5,0.0
mid,5.0,0.0,0.0
middl,8.003922779651097,1.4947531601505835,0.6910095361682883
midlevel,0.0,2.5,0.0
midnight,5.0,0.0,0.0
midway,2.5,0.0,0.0
mighti,2.095903274289385,2.095903274289385,2.095903274289385
migrain,0.0,2.5,0.0
mike,7.5,0.0,0.0
mild,7.772024201000989,1.5702972679322118,0.6285099898418801
mile,4.507575551943847,1.4306765580733931,1.4306765580733931
militari,2.51294159473206,1.4306765580733931,2.51294159473206
milk,5.678873587267573,0.0,2.095903274289385
millenni,2.5,0.0,0.0
miller,5.678873587267573,0.0,2.095903274289385
milquetoast,2.5,0.0,0.0
mimet,2.5,0.0,0.0
mimic,2.5,0.0,0.0
mimick,0.0,2.5,0.0
mind,8.003922779651097,1.2404178127351828,0.9727354664740451
mindless,6.8433137786230045,1.4947531601505835,0.8725028695491561
mine,10.318851158516171,1.4306765580733931,0.0
ming,8.003922779651097,1.6609640474436815,0.0
mingl,2.5,0.0,0.0
minim,10.0,0.0,0.0
minimalist,8.003922779651097,0.0,1.6609640474436815
minimum,5.0,0.0,0.0
minor,6.4556962358128835,1.4306765580733931,1.0
minut,10.318851158516171,1.0,1.0
minutia,2.5,0.0,0.0
mira,5.0,0.0,0.0
miracl,0.0,2.5,0.0
miracul,3.321928094887363,1.6609640474436815,1.6609640474436815
miramax,2.5,0.0,0.0
mire,5.678873587267573,0.0,2.095903274289385
mirror,0.0,2.5,0.0
misbegotten,2.5,0.0,0.0
miscast,2.5,0.0,0.0
miscellan,2.5,0.0,0.0
mischiev,3.321928094887363,3.321928094887363,0.0
misconceiv,3.321928094887363,0.0,3.321928094887363
misconstru,2.5,0.0,0.0
misdirect,2.5,0.0,0.0
miser,2.3475901497877913,1.6609640474436815,2.3475901497877913
misfir,2.5,0.0,0.0
misguid,10.0,0.0,0.0
mishandl,5.0,0.0,0.0
mislead,2.5,0.0,0.0
mismatch,0.0,2.5,0.0
misogynist,0.0,2.095903274289385,5.678873587267573
misplac,3.321928094887363,0.0,3.321928094887363
miss,4.967041630577922,1.5473560892509972,1.1931050268756351
misstep,2.5,0.0,0.0
mistak,2.3475901497877913,3.321928094887363,1.1073093649624544
mistaken,2.095903274289385,0.0,5.678873587267573
misti,5.0,0.0,0.0
mix,20.701928028661634,0.7820114830995407,0.7820114830995407
miyazaki,3.321928094887363,3.321928094887363,0.0
mo,2.5,0.0,0.0
moan,5.0,0.0,0.0
mob,2.5,0.0,0.0
mobius,2.5,0.0,0.0
mock,2.51294159473206,2.51294159473206,1.4306765580733931
mockumentari,2.5,0.0,0.0
model,5.0,0.0,0.0
moder,8.003922779651097,1.6609640474436815,0.0
modern,8.15846990208922,1.4161325472140762,0.7644040981427279
modest,9.740670059931523,1.4777736715355747,0.0
modul,0.0,2.5,0.0
moist,2.5,0.0,0.0
molder,2.5,0.0,0.0
moldi,2.095903274289385,5.678873587267573,0.0
molest,2.5,0.0,0.0
moll,0.0,0.0,2.5
molli,7.5,0.0,0.0
molto,2.5,0.0,0.0
moment,2.5,0.0,0.0
momentari,0.0,0.0,5.0
monast,0.0,2.5,0.0
monday,5.0,0.0,0.0
monger,5.0,0.0,0.0
monologu,2.5,0.0,0.0
monopoli,2.5,0.0,0.0
monosyllab,2.5,0.0,0.0
monoton,2.717562737549928,1.8380053935977752,1.8380053935977752
monster,10.0,0.0,0.0
monstrous,8.003922779651097,0.0,1.6609640474436815
mont,0.0,0.0,2.5
monti,0.0,5.0,0.0
monument,3.321928094887363,1.6609640474436815,1.6609640474436815
mood,2.5,0.0,0.0
moodi,2.5,0.0,0.0
moodili,0.0,2.5,0.0
moonlight,2.095903274289385,2.095903274289385,2.095903274289385
moor,12.5,0.0,0.0
mop,3.321928094887363,0.0,3.321928094887363
mope,0.0,2.5,0.0
moral,6.8433137786230045,1.388581658628238,0.9792503710240241
moralist,5.0,0.0,0.0
moratorium,2.5,0.0,0.0
morbid,0.0,2.5,0.0
mordant,8.003922779651097,1.6609640474436815,0.0
more,6.80438647523684,1.384557736699518,0.9892439205865716
morgan,2.5,0.0,0.0
mormon,5.0,0.0,0.0
moron,7.5,0.0,0.0
moros,2.095903274289385,0.0,5.678873587267573
morph,5.678873587267573,2.095903274289385,0.0
morrison,2.5,0.0,0.0
mortal,2.5,0.0,0.0
morvern,4.899079389427794,1.6609640474436815,1.1073093649624544
most,7.1567927320977445,1.386296849984802,0.9347533986267932
mother,5.0,0.0,0.0
motion,2.5,0.0,0.0
motiv,15.0,0.0,0.0
motor,2.5,0.0,0.0
motown,0.0,2.5,0.0
moulin,2.5,0.0,0.0
mount,4.899079389427794,1.6609640474436815,1.1073093649624544
mourn,10.318851158516171,1.4306765580733931,0.0
mous,0.0,0.0,2.5
mouth,12.5,0.0,0.0
move,6.655813170877321,1.3394909476587664,1.056943218354716
movement,2.5,0.0,0.0
moviego,3.321928094887363,1.6609640474436815,1.6609640474436815
moviemak,3.321928094887363,3.321928094887363,0.0
mr,10.318851158516171,1.25647079736603,0.7153382790366966
mrs,2.5,0.0,0.0
ms,10.318851158516171,0.0,1.4306765580733931
mtv,0.0,2.5,0.0
muccino,2.5,0.0,0.0
much,6.141399770550504,1.4490992154288103,1.0368478357555826
muck,0.0,0.0,2.5
muckrak,3.321928094887363,0.0,3.321928094887363
muddi,2.5,0.0,0.0
muddl,10.318851158516171,1.0,1.0
mueller,0.0,0.0,2.5
muffl,0.0,2.5,0.0
mug,5.0,0.0,0.0
mull,1.6609640474436815,3.321928094887363,1.6609640474436815
multi,2.095903274289385,0.0,5.678873587267573
multifacet,0.0,2.5,0.0
multilay,3.321928094887363,0.0,3.321928094887363
multipl,8.003922779651097,1.6609640474436815,0.0
mumbo,5.0,0.0,0.0
mummifi,0.0,2.5,0.0
mundan,5.678873587267573,2.095903274289385,0.0
murder,2.8394367936337863,1.530895350152348,2.095903274289385
murki,7.5,0.0,0.0
murkiest,0.0,2.5,0.0
murphi,2.5,0.0,0.0
musclefest,2.5,0.0,0.0
mush,2.5,0.0,0.0
mushi,12.5,0.0,0.0
music,8.58328067894192,1.0759410770890674,1.0759410770890674
musket,2.5,0.0,0.0
muster,8.003922779651097,1.6609640474436815,0.0
musti,4.507575551943847,1.4306765580733931,1.4306765580733931
mutat,2.5,0.0,0.0
mute,8.003922779651097,1.6609640474436815,0.0
mutil,2.5,0.0,0.0
mutter,2.5,0.0,0.0
muy,2.5,0.0,0.0
myopic,3.321928094887363,0.0,3.321928094887363
myriad,2.5,0.0,0.0
myrtl,2.5,0.0,0.0
mysteri,4.271985235273362,1.285097208938469,1.6609640474436815
mystic,7.5,0.0,0.0
mystifi,0.0,2.5,0.0
mythic,10.0,0.0,0.0
mytholog,2.5,0.0,0.0
na,15.0,0.0,0.0
nachtwey,5.678873587267573,2.095903274289385,0.0
nadia,2.5,0.0,0.0
nag,3.321928094887363,0.0,3.321928094887363
nail,5.678873587267573,1.285097208938469,1.285097208938469
naipaul,8.003922779651097,1.6609640474436815,0.0
nair,5.678873587267573,2.095903274289385,0.0
naiv,5.678873587267573,2.095903274289385,0.0
naivet,0.0,0.0,2.5
nake,4.507575551943847,0.0,2.51294159473206
name,5.678873587267573,1.285097208938469,1.285097208938469
nameless,2.5,0.0,0.0
nanook,2.5,0.0,0.0
naomi,2.5,0.0,0.0
nap,0.0,2.5,0.0
napoleon,5.0,0.0,0.0
naptim,0.0,0.0,2.5
narc,8.003922779651097,1.6609640474436815,0.0
narcissist,2.5,0.0,0.0
narcot,3.321928094887363,3.321928094887363,0.0
nari,7.5,0.0,0.0
narrat,7.875102194756207,1.234772685142817,0.9938774083498203
narrow,5.0,0.0,0.0
nascent,0.0,0.0,2.5
nasti,8.776290847640777,0.8977117175026231,1.2301433994512887
nastier,2.5,0.0,0.0
natali,2.5,0.0,0.0
nathan,0.0,3.321928094887363,3.321928094887363
nation,11.08934760734396,1.3755182252363891,0.0
nationalist,2.5,0.0,0.0
nationwid,2.5,0.0,0.0
nativ,7.5,0.0,0.0
natter,2.5,0.0,0.0
natur,6.037705760684774,1.750114544589791,0.7623381410862845
naturalist,6.8433137786230045,1.1832946624549385,1.1832946624549385
naught,2.5,0.0,0.0
naughti,5.678873587267573,2.095903274289385,0.0
